ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_1058	222.55297424	40.10478657	222.55297424	85.97993090	-0.51725822	-0.56344153	-0.64418753	-0.04741062	-0.05164367	-0.99753956	45.87514433
W_TST_1057	222.55297424	40.10478657	222.55297424	57.86061871	-0.51725822	-0.56344153	-0.64418753	-0.35976344	-0.39188486	-0.84675647	17.75583214
W_TST_1056	222.55297424	40.10478657	222.55297424	17.66962209	-0.51725822	-0.56344153	-0.64418753	-0.64436681	-0.70189900	-0.30352792	22.43516447
W_TST_1055	222.55297424	40.10478657	222.55297424	64.36291262	-0.51725822	-0.56344153	-0.64418753	-0.29260203	-0.31872696	-0.90155265	24.25812606
W_TST_1054	222.55297424	40.10478657	222.55297424	78.82149778	-0.51725822	-0.56344153	-0.64418753	-0.13110625	-0.14281206	-0.98102796	38.71671122
W_TST_1053	222.55297424	40.10478657	222.55297424	79.01871991	-0.51725822	-0.56344153	-0.64418753	-0.12882180	-0.14032363	-0.98168947	38.91393334
W_TST_1052	222.55297424	40.10478657	222.55297424	89.98714388	-0.51725822	-0.56344153	-0.64418753	-0.00015174	-0.00016529	-0.99999997	49.88235732
W_TST_1051	222.55297424	40.10478657	222.55297424	82.65309303	-0.51725822	-0.56344153	-0.64418753	-0.08647932	-0.09420061	-0.99179008	42.54830647
W_TST_1050	222.55297424	40.10478657	222.55297424	78.09565673	-0.51725822	-0.56344153	-0.64418753	-0.13950019	-0.15195545	-0.97849335	37.99087016
W_TST_1049	222.55297424	40.10478657	222.55297424	68.91815611	-0.51725822	-0.56344153	-0.64418753	-0.24325567	-0.26497471	-0.93306757	28.81336955
W_TST_1048	222.55297424	40.10478657	222.55297424	32.85199353	-0.51725822	-0.56344153	-0.64418753	-0.56811864	-0.61884302	-0.54247077	7.25279304
W_TST_1047	222.55297424	40.10478657	222.55297424	67.08866244	-0.51725822	-0.56344153	-0.64418753	-0.26327674	-0.28678336	-0.92110839	26.98387587
W_TST_1046	222.55297424	40.10478657	222.55297424	40.57291772	-0.51725822	-0.56344153	-0.64418753	-0.51368158	-0.55954556	-0.65041526	0.46813115
W_TST_1045	222.55297424	40.10478657	222.55297424	44.63308751	-0.51725822	-0.56344153	-0.64418753	-0.48124869	-0.52421690	-0.70256412	4.52830095
