ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0243	19.73108359	2.27558743	19.73108359	1.44603144	0.33733973	0.94054523	-0.03970605	0.33749845	0.94098776	-0.02523533	0.82955599	0.68816314
W_TST_0244	19.73108359	2.27558743	19.73108359	1.06566932	0.33733973	0.94054523	-0.03970605	0.33754757	0.94112472	-0.01859837	1.20991811	1.46390184
W_TST_0245	19.73108359	2.27558743	19.73108359	2.53996178	0.33733973	0.94054523	-0.03970605	0.33727429	0.94036277	-0.04431618	0.26437435	0.06989380
W_TST_0246	19.73108359	2.27558743	19.73108359	4.48533958	0.33733973	0.94054523	-0.03970605	0.33657201	0.93840472	-0.07820401	2.20975215	4.88300457
W_TST_0247	19.73108359	2.27558743	19.73108359	1.86742140	0.33733973	0.94054523	-0.03970605	0.33742667	0.94078762	-0.03258688	0.40816603	0.16659950
W_TST_0248	19.73108359	2.27558743	19.73108359	7.81621929	0.33733973	0.94054523	-0.03970605	0.33446940	0.93254239	-0.13599603	5.54063186	30.69860136
W_TST_0249	19.73108359	2.27558743	19.73108359	1.38351046	0.33733973	0.94054523	-0.03970605	0.33750755	0.94101312	-0.02414447	0.89207697	0.79580132
W_TST_0250	19.73108359	2.27558743	19.73108359	5.74258839	0.33733973	0.94054523	-0.03970605	0.33591168	0.93656365	-0.10005935	3.46700096	12.02009564
W_TST_0251	19.73108359	2.27558743	19.73108359	0.98931171	0.33733973	0.94054523	-0.03970605	0.33755564	0.94114721	-0.01726589	1.28627572	1.65450523
W_TST_0252	19.73108359	2.27558743	19.73108359	1.83287636	0.33733973	0.94054523	-0.03970605	0.33743324	0.94080594	-0.03198427	0.44271107	0.19599310
W_TST_0253	19.73108359	2.27558743	19.73108359	1.79384481	0.33733973	0.94054523	-0.03970605	0.33744052	0.94082623	-0.03130338	0.48174262	0.23207595
W_TST_0254	19.73108359	2.27558743	19.73108359	1.33068509	0.33733973	0.94054523	-0.03970605	0.33751492	0.94103368	-0.02322275	0.94490234	0.89284044
W_TST_0255	19.73108359	2.27558743	19.73108359	0.88269004	0.33733973	0.94054523	-0.03970605	0.33756590	0.94117583	-0.01540524	1.39289739	1.94016314
W_TST_0256	19.73108359	2.27558743	19.73108359	1.52107687	0.33733973	0.94054523	-0.03970605	0.33748700	0.94095584	-0.02654468	0.75451056	0.56928619
W_TST_0257	19.73108359	2.27558743	19.73108359	2.06119891	0.33733973	0.94054523	-0.03970605	0.33738753	0.94067850	-0.03596695	0.21438852	0.04596244
W_TST_0258	19.73108359	2.27558743	19.73108359	6.73163645	0.33733973	0.94054523	-0.03970605	0.33527854	0.93479836	-0.11721911	4.45604902	19.85637287
W_TST_0259	19.73108359	2.27558743	19.73108359	7.28504803	0.33733973	0.94054523	-0.03970605	0.33488067	0.93368905	-0.12680576	5.00946060	25.09469548
W_TST_0260	19.73108359	2.27558743	19.73108359	2.42613571	0.33733973	0.94054523	-0.03970605	0.33730335	0.94044378	-0.04233140	0.15054828	0.02266478
W_TST_0261	19.73108359	2.27558743	19.73108359	18.53829069	0.33733973	0.94054523	-0.03970605	0.32008806	0.89244543	-0.31793835	16.26270326	264.47551725
W_TST_0262	19.73108359	2.27558743	19.73108359	9.78187897	0.33733973	0.94054523	-0.03970605	0.33269774	0.92760279	-0.16989783	7.50629154	56.34441269
W_TST_0263	19.73108359	2.27558743	19.73108359	2.74227037	0.33733973	0.94054523	-0.03970605	0.33721936	0.94020961	-0.04784338	0.46668294	0.21779297
