ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0252	14.27539441	1.94495855	14.27539441	1.83287636	0.24644079	0.96856340	-0.03393941	0.24645669	0.96862589	-0.03198427	0.11208220	0.01256242
W_TST_0253	14.27539441	1.94495855	14.27539441	1.79384481	0.24644079	0.96856340	-0.03393941	0.24646200	0.96864678	-0.03130338	0.15111374	0.02283536
W_TST_0254	14.27539441	1.94495855	14.27539441	1.33068509	0.24644079	0.96856340	-0.03393941	0.24651635	0.96886036	-0.02322275	0.61427347	0.37733189
W_TST_0255	14.27539441	1.94495855	14.27539441	0.88269004	0.24644079	0.96856340	-0.03393941	0.24655359	0.96900671	-0.01540524	1.06226851	1.12841439
W_TST_0256	14.27539441	1.94495855	14.27539441	1.52107687	0.24644079	0.96856340	-0.03393941	0.24649596	0.96878022	-0.02654468	0.42388168	0.17967568
W_TST_0257	14.27539441	1.94495855	14.27539441	2.06119891	0.24644079	0.96856340	-0.03393941	0.24642330	0.96849467	-0.03596695	0.11624036	0.01351182
W_TST_0258	14.27539441	1.94495855	14.27539441	6.73163645	0.24644079	0.96856340	-0.03393941	0.24488292	0.96244067	-0.11721911	4.78667790	22.91228530
W_TST_0259	14.27539441	1.94495855	14.27539441	7.28504803	0.24644079	0.96856340	-0.03393941	0.24459232	0.96129855	-0.12680576	5.34008948	28.51655561
W_TST_0260	14.27539441	1.94495855	14.27539441	2.42613571	0.24644079	0.96856340	-0.03393941	0.24636182	0.96825302	-0.04233140	0.48117716	0.23153146
W_TST_0261	14.27539441	1.94495855	14.27539441	18.53829069	0.24644079	0.96856340	-0.03393941	0.23378801	0.91883534	-0.31793835	16.59333214	275.33867136
W_TST_0262	14.27539441	1.94495855	14.27539441	9.78187897	0.24644079	0.96856340	-0.03393941	0.24299795	0.95503232	-0.16989783	7.83692042	61.41732164
W_TST_0263	14.27539441	1.94495855	14.27539441	2.74227037	0.24644079	0.96856340	-0.03393941	0.24630047	0.96801193	-0.04784338	0.79731182	0.63570614
W_TST_0264	14.27539441	1.94495855	14.27539441	7.20995947	0.24644079	0.96856340	-0.03393941	0.24463309	0.96145877	-0.12550569	5.26500092	27.72023467
W_TST_0265	14.27539441	1.94495855	14.27539441	5.06161167	0.24644079	0.96856340	-0.03393941	0.24562127	0.96534253	-0.08822693	3.11665312	9.71352668
W_TST_0266	14.27539441	1.94495855	14.27539441	0.86901106	0.24644079	0.96856340	-0.03393941	0.24655449	0.96901025	-0.01516652	1.07594749	1.15766300
