ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0880	244.55265446	44.91896004	244.55265446	52.13781248	-0.63940613	-0.30426010	-0.70610593	-0.55421723	-0.26372314	-0.78948931	7.21885244
W_TST_0879	244.55265446	44.91896004	244.55265446	57.28944943	-0.63940613	-0.30426010	-0.70610593	-0.48796641	-0.23219782	-0.84141129	12.37048939
W_TST_0878	244.55265446	44.91896004	244.55265446	81.84205602	-0.63940613	-0.30426010	-0.70610593	-0.12813509	-0.06097282	-0.98988066	36.92309598
W_TST_0877	244.55265446	44.91896004	244.55265446	53.58356999	-0.63940613	-0.30426010	-0.70610593	-0.53605410	-0.25508025	-0.80472360	8.66460996
W_TST_0876	244.55265446	44.91896004	244.55265446	89.33421782	-0.63940613	-0.30426010	-0.70610593	-0.01049248	-0.00499283	-0.99993249	44.41525778
W_TST_0875	244.55265446	44.91896004	244.55265446	24.25820350	-0.63940613	-0.30426010	-0.70610593	-0.82325027	-0.39174196	-0.41084939	20.66075654
W_TST_0874	244.55265446	44.91896004	244.55265446	74.09449927	-0.63940613	-0.30426010	-0.70610593	-0.24746322	-0.11775487	-0.96171500	29.17553923
W_TST_0873	244.55265446	44.91896004	244.55265446	76.00461505	-0.63940613	-0.30426010	-0.70610593	-0.21838019	-0.10391577	-0.97031521	31.08565502
W_TST_0872	244.55265446	44.91896004	244.55265446	50.92439154	-0.63940613	-0.30426010	-0.70610593	-0.56918961	-0.27084771	-0.77631482	6.00543150
W_TST_0871	244.55265446	44.91896004	244.55265446	75.94418049	-0.63940613	-0.30426010	-0.70610593	-0.21930424	-0.10435548	-0.97005958	31.02522046
W_TST_0870	244.55265446	44.91896004	244.55265446	65.50767913	-0.63940613	-0.30426010	-0.70610593	-0.37434980	-0.17813359	-0.91001684	20.58871910
W_TST_0869	244.55265446	44.91896004	244.55265446	88.95705796	-0.63940613	-0.30426010	-0.70610593	-0.01643584	-0.00782096	-0.99983433	44.03809793
W_TST_0868	244.55265446	44.91896004	244.55265446	30.42453139	-0.63940613	-0.30426010	-0.70610593	-0.77863735	-0.37051299	-0.50640301	14.49442864
W_TST_0867	244.55265446	44.91896004	244.55265446	89.63927341	-0.63940613	-0.30426010	-0.70610593	-0.00568501	-0.00270520	-0.99998018	44.72031337
W_TST_0866	244.55265446	44.91896004	244.55265446	40.24178274	-0.63940613	-0.30426010	-0.70610593	-0.68926774	-0.32798664	-0.64601451	4.67717729
W_TST_0865	244.55265446	44.91896004	244.55265446	69.54559250	-0.63940613	-0.30426010	-0.70610593	-0.31555732	-0.15015730	-0.93695057	24.62663246
W_TST_0864	244.55265446	44.91896004	244.55265446	46.18068433	-0.63940613	-0.30426010	-0.70610593	-0.62521150	-0.29750561	-0.72152685	1.26172430
W_TST_0863	244.55265446	44.91896004	244.55265446	46.42286911	-0.63940613	-0.30426010	-0.70610593	-0.62245197	-0.29619250	-0.72444706	1.50390908
W_TST_0862	244.55265446	44.91896004	244.55265446	88.82448739	-0.63940613	-0.30426010	-0.70610593	-0.01852476	-0.00881497	-0.99978954	43.90552736
W_TST_0861	244.55265446	44.91896004	244.55265446	35.31362854	-0.63940613	-0.30426010	-0.70610593	-0.73683223	-0.35062011	-0.57805174	9.60533150
W_TST_0860	244.55265446	44.91896004	244.55265446	78.98135082	-0.63940613	-0.30426010	-0.70610593	-0.17258531	-0.08212437	-0.98156503	34.06239079
W_TST_0859	244.55265446	44.91896004	244.55265446	78.38285071	-0.63940613	-0.30426010	-0.70610593	-0.18183419	-0.08652543	-0.97951502	33.46389067
W_TST_0858	244.55265446	44.91896004	244.55265446	54.63936362	-0.63940613	-0.30426010	-0.70610593	-0.52257382	-0.24866569	-0.81552558	9.72040359
W_TST_0857	244.55265446	44.91896004	244.55265446	55.54030879	-0.63940613	-0.30426010	-0.70610593	-0.51093014	-0.24312507	-0.82452446	10.62134875
W_TST_0856	244.55265446	44.91896004	244.55265446	46.35235010	-0.63940613	-0.30426010	-0.70610593	-0.62325664	-0.29657540	-0.72359809	1.43339006
