ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0895	242.85099706	52.86870246	242.85099706	65.72170222	-0.53713586	-0.27544625	-0.79725431	-0.36586768	-0.18761898	-0.91155908	12.85299976
W_TST_0894	242.85099706	52.86870246	242.85099706	60.80905428	-0.53713586	-0.27544625	-0.79725431	-0.43398593	-0.22255039	-0.87299916	7.94035183
W_TST_0893	242.85099706	52.86870246	242.85099706	70.18656405	-0.53713586	-0.27544625	-0.79725431	-0.30161307	-0.15466886	-0.94080131	17.31786160
W_TST_0892	242.85099706	52.86870246	242.85099706	82.94473826	-0.53713586	-0.27544625	-0.79725431	-0.10929391	-0.05604653	-0.99242815	30.07603580
W_TST_0891	242.85099706	52.86870246	242.85099706	71.52438934	-0.53713586	-0.27544625	-0.79725431	-0.28198571	-0.14460384	-0.94845864	18.65568688
W_TST_0890	242.85099706	52.86870246	242.85099706	87.55449835	-0.53713586	-0.27544625	-0.79725431	-0.03796794	-0.01947017	-0.99908926	34.68579589
W_TST_0888	242.85099706	52.86870246	242.85099706	68.05710154	-0.53713586	-0.27544625	-0.79725431	-0.33251112	-0.17051355	-0.92755673	15.18839909
W_TST_0889	242.85099706	52.86870246	242.85099706	75.03145413	-0.53713586	-0.27544625	-0.79725431	-0.22983122	-0.11785873	-0.96606777	22.16275168
W_TST_0887	242.85099706	52.86870246	242.85099706	61.86929730	-0.53713586	-0.27544625	-0.79725431	-0.41953770	-0.21514126	-0.88187434	9.00059484
W_TST_0886	242.85099706	52.86870246	242.85099706	70.88962469	-0.53713586	-0.27544625	-0.79725431	-0.29131823	-0.14938960	-0.94488964	18.02092223
W_TST_0884	242.85099706	52.86870246	242.85099706	79.13825681	-0.53713586	-0.27544625	-0.79725431	-0.16767799	-0.08598620	-0.98208475	26.26955436
W_TST_0885	242.85099706	52.86870246	242.85099706	83.87234819	-0.53713586	-0.27544625	-0.79725431	-0.09498320	-0.04870791	-0.99428654	31.00364574
W_TST_0883	242.85099706	52.86870246	242.85099706	57.86382765	-0.53713586	-0.27544625	-0.79725431	-0.47332640	-0.24272441	-0.84678627	4.99512520
W_TST_0882	242.85099706	52.86870246	242.85099706	52.38250900	-0.53713586	-0.27544625	-0.79725431	-0.54313631	-0.27852332	-0.79210334	0.48619345
W_TST_0881	242.85099706	52.86870246	242.85099706	69.61200140	-0.53713586	-0.27544625	-0.79725431	-0.30999268	-0.15896597	-0.93735498	16.74329894
W_TST_0880	242.85099706	52.86870246	242.85099706	52.13781248	-0.53713586	-0.27544625	-0.79725431	-0.54614152	-0.28006440	-0.78948931	0.73088998
W_TST_0879	242.85099706	52.86870246	242.85099706	57.28944943	-0.53713586	-0.27544625	-0.79725431	-0.48085607	-0.24658566	-0.84141129	4.42074697
W_TST_0878	242.85099706	52.86870246	242.85099706	81.84205602	-0.53713586	-0.27544625	-0.79725431	-0.12626799	-0.06475092	-0.98988066	28.97335356
W_TST_0877	242.85099706	52.86870246	242.85099706	53.58356999	-0.53713586	-0.27544625	-0.79725431	-0.52824305	-0.27088597	-0.80472360	0.71486754
W_TST_0876	242.85099706	52.86870246	242.85099706	89.33421782	-0.53713586	-0.27544625	-0.79725431	-0.01033959	-0.00530220	-0.99993249	36.46551536
W_TST_0875	242.85099706	52.86870246	242.85099706	24.25820350	-0.53713586	-0.27544625	-0.79725431	-0.81125438	-0.41601575	-0.41084939	28.61049896
W_TST_0874	242.85099706	52.86870246	242.85099706	74.09449927	-0.53713586	-0.27544625	-0.79725431	-0.24385734	-0.12505140	-0.96171500	21.22579681
W_TST_0873	242.85099706	52.86870246	242.85099706	76.00461505	-0.53713586	-0.27544625	-0.79725431	-0.21519809	-0.11035478	-0.97031521	23.13591260
W_TST_0872	242.85099706	52.86870246	242.85099706	50.92439154	-0.53713586	-0.27544625	-0.79725431	-0.56089573	-0.28763044	-0.77631482	1.94431092
W_TST_0871	242.85099706	52.86870246	242.85099706	75.94418049	-0.53713586	-0.27544625	-0.79725431	-0.21610868	-0.11082173	-0.97005958	23.07547804
W_TST_0870	242.85099706	52.86870246	242.85099706	65.50767913	-0.53713586	-0.27544625	-0.79725431	-0.36889501	-0.18917141	-0.91001684	12.63897668
W_TST_0869	242.85099706	52.86870246	242.85099706	88.95705796	-0.53713586	-0.27544625	-0.79725431	-0.01619635	-0.00830558	-0.99983433	36.08835551
W_TST_0868	242.85099706	52.86870246	242.85099706	30.42453139	-0.53713586	-0.27544625	-0.79725431	-0.76729153	-0.39347135	-0.50640301	22.44417106
W_TST_0867	242.85099706	52.86870246	242.85099706	89.63927341	-0.53713586	-0.27544625	-0.79725431	-0.00560217	-0.00287282	-0.99998018	36.77057095
W_TST_0866	242.85099706	52.86870246	242.85099706	40.24178274	-0.53713586	-0.27544625	-0.79725431	-0.67922415	-0.34830992	-0.64601451	12.62691971
W_TST_0865	242.85099706	52.86870246	242.85099706	69.54559250	-0.53713586	-0.27544625	-0.79725431	-0.31095921	-0.15946161	-0.93695057	16.67689004
W_TST_0864	242.85099706	52.86870246	242.85099706	46.18068433	-0.53713586	-0.27544625	-0.79725431	-0.61610130	-0.31594017	-0.72152685	6.68801812
W_TST_0863	242.85099706	52.86870246	242.85099706	46.42286911	-0.53713586	-0.27544625	-0.79725431	-0.61338199	-0.31454569	-0.72444706	6.44583334
W_TST_0862	242.85099706	52.86870246	242.85099706	88.82448739	-0.53713586	-0.27544625	-0.79725431	-0.01825483	-0.00936118	-0.99978954	35.95578494
W_TST_0861	242.85099706	52.86870246	242.85099706	35.31362854	-0.53713586	-0.27544625	-0.79725431	-0.72609556	-0.37234584	-0.57805174	17.55507392
W_TST_0860	242.85099706	52.86870246	242.85099706	78.98135082	-0.53713586	-0.27544625	-0.79725431	-0.17007051	-0.08721310	-0.98156503	26.11264837
W_TST_0859	242.85099706	52.86870246	242.85099706	78.38285071	-0.53713586	-0.27544625	-0.79725431	-0.17918462	-0.09188687	-0.97951502	25.51414825
W_TST_0858	242.85099706	52.86870246	242.85099706	54.63936362	-0.53713586	-0.27544625	-0.79725431	-0.51495920	-0.26407394	-0.81552558	1.77066117
