ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0446	246.45406271	53.59333410	246.45406271	68.87529487	-0.54409672	-0.23709888	-0.80482475	-0.33039225	-0.14397373	-0.93279822	15.28196077
W_TST_0445	246.45406271	53.59333410	246.45406271	68.04295450	-0.54409672	-0.23709888	-0.80482475	-0.34277955	-0.14937169	-0.92746444	14.44962040
W_TST_0444	246.45406271	53.59333410	246.45406271	68.74718287	-0.54409672	-0.23709888	-0.80482475	-0.33230349	-0.14480658	-0.93199005	15.15384877
W_TST_0443	246.45406271	53.59333410	246.45406271	58.09197267	-0.54409672	-0.23709888	-0.80482475	-0.48454964	-0.21115028	-0.84889764	4.49863857
W_TST_0442	246.45406271	53.59333410	246.45406271	58.61055990	-0.54409672	-0.23709888	-0.80482475	-0.47748619	-0.20807227	-0.85364681	5.01722580
W_TST_0441	246.45406271	53.59333410	246.45406271	46.70985231	-0.54409672	-0.23709888	-0.80482475	-0.62860244	-0.27392360	-0.72789068	6.88348179
W_TST_0440	246.45406271	53.59333410	246.45406271	49.89369787	-0.54409672	-0.23709888	-0.80482475	-0.59057107	-0.25735082	-0.76485055	3.69963622
W_TST_0439	246.45406271	53.59333410	246.45406271	49.46061277	-0.54409672	-0.23709888	-0.80482475	-0.59585412	-0.25965300	-0.75995933	4.13272132
W_TST_0438	246.45406271	53.59333410	246.45406271	38.82374597	-0.54409672	-0.23709888	-0.80482475	-0.71421222	-0.31122943	-0.62692675	14.76958813
W_TST_0437	246.45406271	53.59333410	246.45406271	35.92559860	-0.54409672	-0.23709888	-0.80482475	-0.74235740	-0.32349415	-0.58673421	17.66773549
W_TST_0436	246.45406271	53.59333410	246.45406271	62.92584796	-0.54409672	-0.23709888	-0.80482475	-0.41724807	-0.18182254	-0.89041822	9.33251386
W_TST_0435	246.45406271	53.59333410	246.45406271	66.02651028	-0.54409672	-0.23709888	-0.80482475	-0.37248425	-0.16231599	-0.91373355	12.43317619
W_TST_0434	246.45406271	53.59333410	246.45406271	58.12229740	-0.54409672	-0.23709888	-0.80482475	-0.48413768	-0.21097076	-0.84917727	4.52896330
W_TST_0433	246.45406271	53.59333410	246.45406271	66.80657970	-0.54409672	-0.23709888	-0.80482475	-0.36104557	-0.15733140	-0.91918057	13.21324560
W_TST_0432	246.45406271	53.59333410	246.45406271	40.75426578	-0.54409672	-0.23709888	-0.80482475	-0.69444563	-0.30261583	-0.65281615	12.83906832
W_TST_0431	246.45406271	53.59333410	246.45406271	41.46319947	-0.54409672	-0.23709888	-0.80482475	-0.68698775	-0.29936593	-0.66213886	12.13013463
W_TST_0430	246.45406271	53.59333410	246.45406271	37.56139797	-0.54409672	-0.23709888	-0.80482475	-0.72670035	-0.31667134	-0.60961123	16.03193613
W_TST_0429	246.45406271	53.59333410	246.45406271	54.28051528	-0.54409672	-0.23709888	-0.80482475	-0.53520876	-0.23322581	-0.81188503	0.68718118
