ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0656	225.63558226	0.00000000	233.48656644	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.80371738	-0.59501124	0.00000000	7.85098418	61.63795259
W_TST_0657	225.63558226	0.00000000	255.41125091	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.96775865	-0.25187933	0.00000000	29.77566865	886.59044365
W_TST_0658	225.63558226	0.00000000	228.72638902	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.75156803	-0.65965558	0.00000000	3.09080676	9.55308640
W_TST_0659	225.63558226	0.00000000	247.78344569	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.92576138	-0.37810828	0.00000000	22.14786342	490.52785429
W_TST_0660	225.63558226	0.00000000	257.75029463	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.97723220	-0.21217265	0.00000000	32.11471237	1031.35475065
W_TST_0661	225.63558226	0.00000000	250.88495877	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.94486298	-0.32746595	0.00000000	25.24937651	637.53101419
W_TST_0662	225.63558226	0.00000000	232.19554313	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.79010733	-0.61296852	0.00000000	6.55996087	43.03308661
W_TST_0663	225.63558226	0.00000000	106.72112077	0.00000000	-0.71490705	-0.69921950	0.00000000	0.95771650	-0.28771358	0.00000000	118.91446149	14140.64915228
W_TST_0664	225.63558226	0.00000000	178.93643875	0.00000000	-0.71490705	-0.69921950	0.00000000	0.01856158	-0.99982772	0.00000000	46.69914352	2180.81000530
W_TST_0665	225.63558226	0.00000000	268.98199860	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.99984216	-0.01776654	0.00000000	43.34641634	1878.91180933
W_TST_0666	225.63558226	0.00000000	78.99520042	0.00000000	-0.71490705	-0.69921950	0.00000000	0.98161120	0.19089122	0.00000000	146.64038185	21503.40158798
W_TST_0667	225.63558226	0.00000000	237.49933641	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.84338522	-0.53730938	0.00000000	11.86375415	140.74866253
W_TST_0668	225.63558226	0.00000000	211.90125555	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.52845694	-0.84896011	0.00000000	13.73432671	188.63173015
W_TST_0669	225.63558226	0.00000000	241.83231770	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.88156985	-0.47205359	0.00000000	16.19673543	262.33423868
W_TST_0670	225.63558226	0.00000000	252.24253552	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.95235607	-0.30498837	0.00000000	26.60695326	707.92996186
W_TST_0671	225.63558226	0.00000000	232.02974798	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.78833030	-0.61525226	0.00000000	6.39416572	40.88535519
W_TST_0672	225.63558226	0.00000000	252.57014356	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.95408437	-0.29953800	0.00000000	26.93456130	725.47059226
W_TST_0673	225.63558226	0.00000000	20.62093570	0.00000000	-0.71490705	-0.69921950	0.00000000	0.35218366	0.93593091	0.00000000	154.98535345	24020.45978408
W_TST_0674	225.63558226	0.00000000	71.33751625	0.00000000	-0.71490705	-0.69921950	0.00000000	0.94742001	0.31999271	0.00000000	154.29806601	23807.89317562
W_TST_0675	225.63558226	0.00000000	72.95486743	0.00000000	-0.71490705	-0.69921950	0.00000000	0.95607415	0.29312491	0.00000000	152.68071483	23311.40068214
W_TST_0676	225.63558226	0.00000000	228.49878207	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.74894164	-0.66263597	0.00000000	2.86319981	8.19791313
W_TST_0677	225.63558226	0.00000000	223.98105647	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.69442050	-0.71956943	0.00000000	1.65452579	2.73745560
W_TST_0678	225.63558226	0.00000000	87.00011813	0.00000000	-0.71490705	-0.69921950	0.00000000	0.99862964	0.05233390	0.00000000	138.63546413	19219.79191415
W_TST_0679	225.63558226	0.00000000	225.72619702	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.71601199	-0.69808798	0.00000000	0.09061476	0.00821103
W_TST_0680	225.63558226	0.00000000	223.91182780	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.69355056	-0.72040795	0.00000000	1.72375446	2.97132945
W_TST_0681	225.63558226	0.00000000	226.91320480	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.73031973	-0.68310548	0.00000000	1.27762254	1.63231935
W_TST_0682	225.63558226	0.00000000	230.99341177	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.77707359	-0.62940975	0.00000000	5.35782951	28.70633702
W_TST_0683	225.63558226	0.00000000	216.15662099	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.58999454	-0.80740723	0.00000000	9.47896127	89.85070678
W_TST_0684	225.63558226	0.00000000	216.65707372	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.59702428	-0.80222316	0.00000000	8.97850854	80.61361566
W_TST_0685	225.63558226	0.00000000	46.76081922	0.00000000	-0.71490705	-0.69921950	0.00000000	0.72850034	0.68504544	0.00000000	178.87476304	31996.18085334
W_TST_0686	225.63558226	0.00000000	228.22513295	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.74576830	-0.66620540	0.00000000	2.58955069	6.70577277
W_TST_0687	225.63558226	0.00000000	233.72725897	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.80620985	-0.59162968	0.00000000	8.09167670	65.47523188
W_TST_0688	225.63558226	0.00000000	239.08237332	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.85790688	-0.51380521	0.00000000	13.44679105	180.81618960
W_TST_0689	225.63558226	0.00000000	244.08366358	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.89943320	-0.43705826	0.00000000	18.44808131	340.33170417
W_TST_0690	225.63558226	0.00000000	230.90034184	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.77605017	-0.63067118	0.00000000	5.26475958	27.71769345
W_TST_0691	225.63558226	0.00000000	264.41871922	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.99525923	-0.09725774	0.00000000	38.78313696	1504.13171256
W_TST_0692	225.63558226	0.00000000	235.21608746	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.82130942	-0.57048298	0.00000000	9.58050520	91.78607983
W_TST_0693	225.63558226	0.00000000	184.02012828	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.07010692	-0.99753948	0.00000000	41.61545399	1731.84601047
W_TST_0694	225.63558226	0.00000000	64.23808486	0.00000000	-0.71490705	-0.69921950	0.00000000	0.90060787	0.43463256	0.00000000	161.39749740	26049.15216774
W_TST_0695	225.63558226	0.00000000	236.87751118	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.83750430	-0.54643073	0.00000000	11.24192892	126.38096575
W_TST_0696	225.63558226	0.00000000	229.68531140	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.76250249	-0.64698528	0.00000000	4.04972914	16.40030612
W_TST_0697	225.63558226	0.00000000	223.59557341	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.68956359	-0.72422514	0.00000000	2.04000885	4.16163612
W_TST_0698	225.63558226	0.00000000	229.13997189	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.75631006	-0.65421334	0.00000000	3.50438963	12.28074669
W_TST_0699	225.63558226	0.00000000	216.80940125	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.59915498	-0.80063307	0.00000000	8.82618101	77.90147126
W_TST_0700	225.63558226	0.00000000	199.21993573	0.00000000	-0.71490705	-0.69921950	0.00000000	-0.32919522	-0.94426189	0.00000000	26.41564653	697.78638151
