ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0671	222.15734184	0.00000000	232.02974798	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.78833030	-0.61525226	0.00000000	9.87240614	97.46440295
W_TST_0672	222.15734184	0.00000000	252.57014356	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.95408437	-0.29953800	0.00000000	30.41280172	924.93850845
W_TST_0673	222.15734184	0.00000000	20.62093570	0.00000000	-0.67116886	-0.74130450	0.00000000	0.35218366	0.93593091	0.00000000	158.46359387	25110.71058312
W_TST_0674	222.15734184	0.00000000	71.33751625	0.00000000	-0.67116886	-0.74130450	0.00000000	0.94742001	0.31999271	0.00000000	150.81982559	22746.61979134
W_TST_0675	222.15734184	0.00000000	72.95486743	0.00000000	-0.67116886	-0.74130450	0.00000000	0.95607415	0.29312491	0.00000000	149.20247441	22261.37837036
W_TST_0676	222.15734184	0.00000000	228.49878207	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.74894164	-0.66263597	0.00000000	6.34144023	40.21386418
W_TST_0677	222.15734184	0.00000000	223.98105647	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.69442050	-0.71956943	0.00000000	1.82371463	3.32593505
W_TST_0678	222.15734184	0.00000000	87.00011813	0.00000000	-0.67116886	-0.74130450	0.00000000	0.99862964	0.05233390	0.00000000	135.15722371	18267.47511987
W_TST_0679	222.15734184	0.00000000	225.72619702	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.71601199	-0.69808798	0.00000000	3.56885518	12.73672728
W_TST_0680	222.15734184	0.00000000	223.91182780	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.69355056	-0.72040795	0.00000000	1.75448596	3.07822098
W_TST_0681	222.15734184	0.00000000	226.91320480	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.73031973	-0.68310548	0.00000000	4.75586296	22.61823250
W_TST_0682	222.15734184	0.00000000	230.99341177	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.77707359	-0.62940975	0.00000000	8.83606993	78.07613180
W_TST_0683	222.15734184	0.00000000	216.15662099	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.58999454	-0.80740723	0.00000000	6.00072085	36.00865070
W_TST_0684	222.15734184	0.00000000	216.65707372	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.59702428	-0.80222316	0.00000000	5.50026812	30.25294940
W_TST_0685	222.15734184	0.00000000	46.76081922	0.00000000	-0.67116886	-0.74130450	0.00000000	0.72850034	0.68504544	0.00000000	175.39652262	30763.94014694
W_TST_0686	222.15734184	0.00000000	228.22513295	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.74576830	-0.66620540	0.00000000	6.06779111	36.81808897
W_TST_0687	222.15734184	0.00000000	233.72725897	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.80620985	-0.59162968	0.00000000	11.56991713	133.86298232
W_TST_0688	222.15734184	0.00000000	239.08237332	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.85790688	-0.51380521	0.00000000	16.92503147	286.45669043
W_TST_0689	222.15734184	0.00000000	244.08366358	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.89943320	-0.43705826	0.00000000	21.92632174	480.76358491
W_TST_0690	222.15734184	0.00000000	230.90034184	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.77605017	-0.63067118	0.00000000	8.74300000	76.44004906
W_TST_0691	222.15734184	0.00000000	264.41871922	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.99525923	-0.09725774	0.00000000	42.26137738	1786.02401840
W_TST_0692	222.15734184	0.00000000	235.21608746	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.82130942	-0.57048298	0.00000000	13.05874562	170.53083716
W_TST_0693	222.15734184	0.00000000	184.02012828	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.07010692	-0.99753948	0.00000000	38.13721356	1454.44705838
W_TST_0694	222.15734184	0.00000000	64.23808486	0.00000000	-0.67116886	-0.74130450	0.00000000	0.90060787	0.43463256	0.00000000	157.91925698	24938.49172499
W_TST_0695	222.15734184	0.00000000	236.87751118	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.83750430	-0.54643073	0.00000000	14.72016934	216.68338536
W_TST_0696	222.15734184	0.00000000	229.68531140	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.76250249	-0.64698528	0.00000000	7.52796956	56.67032576
W_TST_0697	222.15734184	0.00000000	223.59557341	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.68956359	-0.72422514	0.00000000	1.43823157	2.06851005
W_TST_0698	222.15734184	0.00000000	229.13997189	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.75631006	-0.65421334	0.00000000	6.98263005	48.75712248
W_TST_0699	222.15734184	0.00000000	216.80940125	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.59915498	-0.80063307	0.00000000	5.34794059	28.60046855
W_TST_0700	222.15734184	0.00000000	199.21993573	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.32919522	-0.94426189	0.00000000	22.93740611	526.12459885
W_TST_0701	222.15734184	0.00000000	192.79293422	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.22142824	-0.97517667	0.00000000	29.36440762	862.26843513
W_TST_0702	222.15734184	0.00000000	218.19517952	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.61834228	-0.78590892	0.00000000	3.96216232	15.69873021
W_TST_0703	222.15734184	0.00000000	226.73343557	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.72817285	-0.68539354	0.00000000	4.57609373	20.94063382
W_TST_0704	222.15734184	0.00000000	193.34377589	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.23079321	-0.97300282	0.00000000	28.81356595	830.22158249
W_TST_0705	222.15734184	0.00000000	47.47474406	0.00000000	-0.67116886	-0.74130450	0.00000000	0.73697947	0.67591513	0.00000000	174.68259778	30514.00996708
W_TST_0706	222.15734184	0.00000000	235.30577264	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.82220139	-0.56919669	0.00000000	13.14843080	172.88123250
W_TST_0707	222.15734184	0.00000000	235.41768260	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.82331158	-0.56758968	0.00000000	13.26034076	175.83663715
W_TST_0708	222.15734184	0.00000000	235.20426870	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.82119173	-0.57065239	0.00000000	13.04692686	170.22230061
W_TST_0709	222.15734184	0.00000000	200.19962574	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.34529207	-0.93849528	0.00000000	21.95771610	482.14129613
W_TST_0710	222.15734184	0.00000000	46.46277036	0.00000000	-0.67116886	-0.74130450	0.00000000	0.72492694	0.68882576	0.00000000	175.69457148	30868.58244917
W_TST_0711	222.15734184	0.00000000	237.11141290	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.83972804	-0.54300719	0.00000000	14.95407106	223.62424133
W_TST_0712	222.15734184	0.00000000	195.07518717	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.26008637	-0.96558536	0.00000000	27.08215467	733.44310152
W_TST_0713	222.15734184	0.00000000	232.12620711	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.78936498	-0.61392421	0.00000000	9.96886527	99.37827477
W_TST_0714	222.15734184	0.00000000	238.02969086	0.00000000	-0.67116886	-0.74130450	0.00000000	-0.84832259	-0.52947973	0.00000000	15.87234902	251.93146338
