ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0633	201.93069034	0.00000000	214.20000000	0.00000000	-0.37348472	-0.92763633	0.00000000	-0.56208338	-0.82708057	0.00000000	12.26930966
W_TST_0632	201.93069034	0.00000000	241.20000000	0.00000000	-0.37348472	-0.92763633	0.00000000	-0.87630668	-0.48175367	0.00000000	39.26930966
W_TST_0631	201.93069034	0.00000000	193.59000000	0.00000000	-0.37348472	-0.92763633	0.00000000	-0.23497247	-0.97200203	0.00000000	8.34069034
W_TST_0630	201.93069034	0.00000000	200.27000000	0.00000000	-0.37348472	-0.92763633	0.00000000	-0.34644453	-0.93807046	0.00000000	1.66069034
W_TST_0629	201.93069034	0.00000000	213.33000000	0.00000000	-0.37348472	-0.92763633	0.00000000	-0.54946037	-0.83551978	0.00000000	11.39930966
W_TST_0628	201.93069034	0.00000000	150.33000000	0.00000000	-0.37348472	-0.92763633	0.00000000	0.49500379	-0.86889082	0.00000000	51.60069034
W_TST_0627	201.93069034	0.00000000	7.78000000	0.00000000	-0.37348472	-0.92763633	0.00000000	0.13536973	0.99079515	0.00000000	165.84930967
W_TST_0626	201.93069034	0.00000000	139.88000000	0.00000000	-0.37348472	-0.92763633	0.00000000	0.64439060	-0.76469651	0.00000000	62.05069034
W_TST_0625	201.93069034	0.00000000	92.56000000	0.00000000	-0.37348472	-0.92763633	0.00000000	0.99900200	-0.04466556	0.00000000	109.37069034
W_TST_0624	201.93069034	0.00000000	199.98000000	0.00000000	-0.37348472	-0.92763633	0.00000000	-0.34169211	-0.93981195	0.00000000	1.95069034
W_TST_0623	201.93069034	0.00000000	168.62000000	0.00000000	-0.37348472	-0.92763633	0.00000000	0.19731515	-0.98034011	0.00000000	33.31069034
W_TST_0622	201.93069034	0.00000000	232.20000000	0.00000000	-0.37348472	-0.92763633	0.00000000	-0.79015501	-0.61290705	0.00000000	30.26930966
W_TST_0621	201.93069034	0.00000000	230.17000000	0.00000000	-0.37348472	-0.92763633	0.00000000	-0.76794826	-0.64051188	0.00000000	28.23930966
W_TST_0620	201.93069034	0.00000000	4.59000000	0.00000000	-0.37348472	-0.92763633	0.00000000	0.08002495	0.99679286	0.00000000	162.65930967
W_TST_0619	201.93069034	0.00000000	141.04000000	0.00000000	-0.37348472	-0.92763633	0.00000000	0.62877769	-0.77758512	0.00000000	60.89069034
W_TST_0618	201.93069034	0.00000000	196.49000000	0.00000000	-0.37348472	-0.92763633	0.00000000	-0.28384799	-0.95886929	0.00000000	5.44069034
W_TST_0617	201.93069034	0.00000000	192.14000000	0.00000000	-0.37348472	-0.92763633	0.00000000	-0.21030113	-0.97763666	0.00000000	9.79069034
W_TST_0616	201.93069034	0.00000000	221.75000000	0.00000000	-0.37348472	-0.92763633	0.00000000	-0.66588167	-0.74605738	0.00000000	19.81930966
W_TST_0615	201.93069034	0.00000000	220.01000000	0.00000000	-0.37348472	-0.92763633	0.00000000	-0.64292130	-0.76593224	0.00000000	18.07930966
W_TST_0614	201.93069034	0.00000000	234.24000000	0.00000000	-0.37348472	-0.92763633	0.00000000	-0.81147200	-0.58439130	0.00000000	32.30930966
