ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0831	238.65511266	50.74822182	238.65511266	74.34981032	-0.54038350	-0.32913845	-0.77437301	-0.23039187	-0.14032779	-0.96292663	23.60158850
W_TST_0830	238.65511266	50.74822182	238.65511266	68.80368129	-0.54038350	-0.32913845	-0.77437301	-0.30879487	-0.18808173	-0.93234703	18.05545947
W_TST_0829	238.65511266	50.74822182	238.65511266	84.38055782	-0.54038350	-0.32913845	-0.77437301	-0.08362925	-0.05093716	-0.99519423	33.63233600
W_TST_0828	238.65511266	50.74822182	238.65511266	48.61018987	-0.54038350	-0.32913845	-0.77437301	-0.56468049	-0.34393734	-0.75022867	2.13803195
W_TST_0827	238.65511266	50.74822182	238.65511266	40.38666115	-0.54038350	-0.32913845	-0.77437301	-0.65052183	-0.39622184	-0.64794259	10.36156067
W_TST_0826	238.65511266	50.74822182	238.65511266	76.56168117	-0.54038350	-0.32913845	-0.77437301	-0.19848025	-0.12089096	-0.97262067	25.81345935
W_TST_0825	238.65511266	50.74822182	238.65511266	67.86290758	-0.54038350	-0.32913845	-0.77437301	-0.32182713	-0.19601946	-0.92628487	17.11468576
W_TST_0824	238.65511266	50.74822182	238.65511266	84.97898618	-0.54038350	-0.32913845	-0.77437301	-0.07474753	-0.04552746	-0.99616267	34.23076436
W_TST_0823	238.65511266	50.74822182	238.65511266	77.52107638	-0.54038350	-0.32913845	-0.77437301	-0.18454386	-0.11240254	-0.97637556	26.77285456
W_TST_0822	238.65511266	50.74822182	238.65511266	80.34890684	-0.54038350	-0.32913845	-0.77437301	-0.14317998	-0.08720851	-0.98584693	29.60068502
W_TST_0821	238.65511266	50.74822182	238.65511266	50.42715007	-0.54038350	-0.32913845	-0.77437301	-0.54408107	-0.33139058	-0.77081520	0.32107174
W_TST_0820	238.65511266	50.74822182	238.65511266	85.23413277	-0.54038350	-0.32913845	-0.77437301	-0.07095818	-0.04321943	-0.99654253	34.48591095
W_TST_0819	238.65511266	50.74822182	238.65511266	8.54171970	-0.54038350	-0.32913845	-0.77437301	-0.84457840	-0.51441842	-0.14852952	42.20650212
W_TST_0818	238.65511266	50.74822182	238.65511266	84.01103151	-0.54038350	-0.32913845	-0.77437301	-0.08910916	-0.05427488	-0.99454200	33.26280969
W_TST_0817	238.65511266	50.74822182	238.65511266	45.01916938	-0.54038350	-0.32913845	-0.77437301	-0.60370357	-0.36770563	-0.70734332	5.72905244
W_TST_0816	238.65511266	50.74822182	238.65511266	36.98410123	-0.54038350	-0.32913845	-0.77437301	-0.68221850	-0.41552775	-0.60159339	13.76412059
W_TST_0815	238.65511266	50.74822182	238.65511266	80.35947597	-0.54038350	-0.32913845	-0.77437301	-0.14302467	-0.08711390	-0.98587784	29.61125415
W_TST_0814	238.65511266	50.74822182	238.65511266	87.77462717	-0.54038350	-0.32913845	-0.77437301	-0.03316309	-0.02019908	-0.99924582	37.02640535
W_TST_0813	238.65511266	50.74822182	238.65511266	34.65474569	-0.54038350	-0.32913845	-0.77437301	-0.70253720	-0.42790353	-0.56862999	16.09347613
W_TST_0812	238.65511266	50.74822182	238.65511266	85.09390687	-0.54038350	-0.32913845	-0.77437301	-0.07304095	-0.04448801	-0.99633621	34.34568505
W_TST_0811	238.65511266	50.74822182	238.65511266	63.66804647	-0.54038350	-0.32913845	-0.77437301	-0.37883258	-0.23074052	-0.89623919	12.91982465
W_TST_0810	238.65511266	50.74822182	238.65511266	73.61526433	-0.54038350	-0.32913845	-0.77437301	-0.24091588	-0.14673779	-0.95938916	22.86704251
W_TST_0809	238.65511266	50.74822182	238.65511266	61.07689080	-0.54038350	-0.32913845	-0.77437301	-0.41304961	-0.25158153	-0.87526953	10.32866898
W_TST_0808	238.65511266	50.74822182	238.65511266	83.65065112	-0.54038350	-0.32913845	-0.77437301	-0.09444988	-0.05752782	-0.99386607	32.90242930
W_TST_0807	238.65511266	50.74822182	238.65511266	70.22824844	-0.54038350	-0.32913845	-0.77437301	-0.28890344	-0.17596620	-0.94104766	19.48002662
W_TST_0806	238.65511266	50.74822182	238.65511266	82.57914244	-0.54038350	-0.32913845	-0.77437301	-0.11030639	-0.06718575	-0.99162421	31.83092062
W_TST_0805	238.65511266	50.74822182	238.65511266	76.26636245	-0.54038350	-0.32913845	-0.77437301	-0.20275909	-0.12349713	-0.97140991	25.51814063
W_TST_0804	238.65511266	50.74822182	238.65511266	32.67295886	-0.54038350	-0.32913845	-0.77437301	-0.71891127	-0.43787670	-0.53984310	18.07526296
W_TST_0803	238.65511266	50.74822182	238.65511266	84.20606938	-0.54038350	-0.32913845	-0.77437301	-0.08621728	-0.05251349	-0.99489141	33.45784756
W_TST_0802	238.65511266	50.74822182	238.65511266	62.33840465	-0.54038350	-0.32913845	-0.77437301	-0.39649213	-0.24149665	-0.88570500	11.59018283
