ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0845	314.62416137	10.76730526	314.62416137	15.00000000	-0.69919918	0.69008587	-0.18682076	-0.68747828	0.67851773	-0.25881905	4.23269474	17.91570478
W_TST_0846	314.62416137	10.76730526	314.62416137	10.69000000	-0.69919918	0.69008587	-0.18682076	-0.69937795	0.69026230	-0.18549511	0.07730526	0.00597610
W_TST_0847	314.62416137	10.76730526	314.62416137	38.71000000	-0.69919918	0.69008587	-0.18682076	-0.55537797	0.54813921	-0.62537886	27.94269474	780.79418947
W_TST_0848	314.62416137	10.76730526	314.62416137	41.54000000	-0.69919918	0.69008587	-0.18682076	-0.53272480	0.52578130	-0.66314276	30.77269474	946.95874171
W_TST_0849	314.62416137	10.76730526	314.62416137	51.32000000	-0.69919918	0.69008587	-0.18682076	-0.44480997	0.43901234	-0.78064861	40.55269474	1644.52105087
W_TST_0850	314.62416137	10.76730526	314.62416137	22.68000000	-0.69919918	0.69008587	-0.18682076	-0.65669377	0.64813446	-0.38558399	11.91269474	141.91229603
W_TST_0851	314.62416137	10.76730526	314.62416137	5.03000000	-0.69919918	0.69008587	-0.18682076	-0.70898896	0.69974805	-0.08767734	5.73730526	32.91667162
W_TST_0852	314.62416137	10.76730526	314.62416137	21.68000000	-0.69919918	0.69008587	-0.18682076	-0.66138324	0.65276282	-0.36942241	10.91269474	119.08690654
W_TST_0853	314.62416137	10.76730526	314.62416137	17.20000000	-0.69919918	0.69008587	-0.18682076	-0.67990016	0.67103839	-0.29570805	6.43269474	41.37956165
W_TST_0854	314.62416137	10.76730526	314.62416137	47.64000000	-0.69919918	0.69008587	-0.18682076	-0.47955412	0.47330365	-0.73892591	36.87269474	1359.59561757
W_TST_0855	314.62416137	10.76730526	314.62416137	68.80000000	-0.69919918	0.69008587	-0.18682076	-0.25737901	0.25402435	-0.93232380	58.03269474	3367.79365907
