NAME_ID s	iID i	N.X d	N.Y d	N.Z d	D.X d	D.Y d	D.Z d	S.X d	S.Y d	S.Z d	NC.X d	NC.Y d	NC.Z d	DC.X d	DC.Y d	DC.Z d	SC.X d	SC.Y d	SC.Z d	LPITCH  d	LPITCHSENSE s	PITCHANGLE  d	MISFIT d	LINEATION s	OFFSET s	DEPTH d	GC s	COLOR s	LOC s	LOCX d	LOCY d	FORMATION s	DATATYPE s	DIPDIR d	DIP d	LDIR d	LDIP d	corr.DIPDIR d	corr.DIP d	corrL.DIPDIR d	corrL.DIP d	PALEON d	COMMENT s	DATAGROUP s	PSCOLOR s	DASHED s	ptnP.X d	ptnP.Y d	ptnP.Z d	ptnT.X d	ptnT.Y d	ptnT.Z d	ptnN.X d	ptnN.Y d	ptnN.Z d	avD.X d	avD.Y d	avD.Z d	avS0D.X d	avS0D.Y d	avS0D.Z d	avS0N.X d	avS0N.Y d	avS0N.Z d	avS0d.DIPDIR d	avS0d.DIP d	avd.DIPDIR d	avd.DIP d	avS0offset s	TRAJECTORY.X d	TRAJECTORY.Y d	TRAJECTORY.Z d	fold_great_circle_N.X d	fold_great_circle_N.Y d	fold_great_circle_N.Z d	SHEAR_S.X d	SHEAR_S.Y d	SHEAR_S.Z d	NORMAL_S.X d	NORMAL_S.Y d	NORMAL_S.Z d	lambda d	ANG d	RUP d
ANG_012	11	0.93229623	0.35798737	0.05166025	0.04822705	0.01851844	-0.99866472	-0.35846602	0.93354277	0.00000000	0.07049952	-0.18963113	0.97932112	0.34126335	-0.91793746	0.20231201	0.86059088	0.31994350	-0.00000000	86.00000000	N	11.68801826	NAN	PITCH	DEXTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	308.00000000	50.00000000	NAN	NAN	68.99398080	87.03876777	339.60628073	11.67219176	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	0.14867319	-0.40887240	0.15028381	-0.29668853	-0.11392382	-0.01644006	0.86602540	7.39486883	19.77462602
ANG_013	12	-0.92719149	-0.29121777	0.23560166	-0.22477535	-0.07059877	-0.97184971	0.29965310	-0.95404823	0.00000000	-0.07624781	0.20358820	0.97608305	-0.34234078	0.91407927	-0.21739798	-0.93647694	-0.35072915	-0.00000000	79.00000000	W	167.07384505	NAN	PITCH	DEXTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	330.00000000	51.00000000	NAN	NAN	252.56323154	76.37290879	339.46808046	12.55624970	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	-0.14939563	0.41112112	-0.07976420	0.30752511	0.09658930	-0.07814289	0.86602540	2.28904314	20.57477906
ANG_014	13	-0.84725664	-0.09373971	0.52284706	-0.51967606	-0.05749649	-0.85242651	0.10996809	-0.99393512	0.00000000	-0.01989305	0.10985051	0.99374903	-0.17707982	0.97784450	-0.11163721	-0.98399543	-0.17819370	-0.00000000	77.00000000	W	172.47469635	NAN	PITCH	DEXTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	351.00000000	62.00000000	NAN	NAN	263.68652403	58.47657867	349.73543431	6.40970237	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	-0.05901232	0.33608448	-0.03537194	0.19246730	0.02129441	-0.11877271	0.86602540	0.57784094	31.58438071
ANG_015	14	-0.97486270	-0.10774451	0.19502268	-0.19384235	-0.02142399	-0.98079873	0.10985384	-0.99394775	0.00000000	-0.02897804	0.19236044	0.98089639	-0.14611797	0.96995220	-0.19453089	-0.98884266	-0.14896371	-0.00000000	84.00000000	W	168.56014012	NAN	PITCH	DEXTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	328.00000000	62.00000000	NAN	NAN	263.69310975	78.75395174	351.43312295	11.21732074	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	-0.05459636	0.32598629	-0.09281345	0.17235225	0.01904885	-0.03447931	0.86602540	4.56035664	31.76734793
ANG_016	15	0.97365954	0.18628621	0.13147071	0.12912854	0.02470562	-0.99132006	-0.18791732	0.98218485	0.00000000	0.05614851	-0.50583677	0.86079992	0.09496660	-0.85554535	0.50894350	0.47901104	0.05317082	-0.00000000	75.00000000	S	30.89055429	NAN	PITCH	DEXTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	306.00000000	61.00000000	NAN	NAN	79.16873347	82.44541253	353.66602623	30.59348265	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	0.04755262	-0.33360725	0.12053155	-0.15384790	-0.02943508	-0.02077368	0.86602540	11.02977849	31.13712196
ANG_017	16	0.62608745	-0.71957863	0.30036828	0.19716105	-0.22660234	-0.95382331	0.75441502	0.65639773	0.00000000	0.20729119	0.15184093	0.96642366	0.77963834	0.57108559	-0.25695390	-0.59092675	0.80672522	0.00000000	76.00000000	S	15.62818587	NAN	PITCH	SINISTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	126.00000000	60.00000000	NAN	NAN	138.97428162	72.52027600	53.77719953	14.88939361	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	0.35542745	0.31190641	0.00636724	-0.21924186	0.25198038	-0.10518227	0.86602540	16.43696741	21.70916756
ANG_018	17	0.67205444	-0.69565810	0.25377674	0.17632414	-0.18251694	-0.96726282	0.71920277	0.69480024	0.00000000	0.11151830	0.09949397	0.98876925	0.73780977	0.65825630	-0.14945026	-0.66573299	0.74619005	-0.00000000	85.00000000	S	8.88828786	NAN	PITCH	SINISTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	129.00000000	63.00000000	NAN	NAN	135.98869908	75.29888658	48.26141718	8.59506960	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	0.32724820	0.31319403	-0.00808836	-0.20407018	0.21123746	-0.07705963	0.86602540	7.83067984	20.53892326
ANG_019	18	-0.71384888	0.65065144	0.25898354	-0.19140553	0.17446030	-0.96588174	-0.67363469	-0.73906448	0.00000000	-0.13045482	-0.12944897	0.98296719	-0.69774750	-0.69236762	-0.18378111	0.70436493	-0.70983804	-0.00000000	63.00000000	E	10.96871001	NAN	PITCH	SINISTRAL	NAN	XXB		ANG002	0.00000000	0.00000000		STRIAE	160.00000000	72.00000000	NAN	NAN	312.34821558	74.99024246	225.22173910	10.59007655	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	-0.21135494	-0.25743712	0.06419846	0.14653481	-0.13356200	-0.05316266	0.86602540	22.26844710	37.10623398
ANG_020	19	0.54004944	-0.83594985	0.09764451	0.05298606	-0.08201785	-0.99522136	0.83996374	0.54264254	0.00000000	0.10723414	0.06738775	0.99194744	0.83987742	0.52779319	-0.12665019	-0.53207777	0.84669548	-0.00000000	89.00000000	E	7.31118918	NAN	PITCH	SINISTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	141.00000000	53.00000000	NAN	NAN	147.13629041	84.39645319	57.85405051	7.27606213	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	0.40813832	0.25738343	-0.05382004	-0.25728961	0.39826207	-0.04651966	0.86602540	0.91603314	16.73156847
ANG_021	20	0.79209582	0.50713846	0.33969808	0.28608565	0.18316602	-0.94053454	-0.53920238	0.84217622	-0.00000000	0.15966616	-0.36570192	0.91693447	0.36689105	-0.84033313	0.39903782	0.62460152	0.27270222	-0.00000000	79.00000000	N	25.10427923	NAN	PITCH	DEXTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	281.00000000	47.00000000	NAN	NAN	57.37064193	70.14151924	336.41382628	23.51804160	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	0.14961719	-0.39207741	0.23646405	-0.29421691	-0.18837205	-0.12617781	0.86602540	6.35836953	17.64911866
ANG_022	21	-0.89256756	-0.39034983	0.22572141	-0.20680896	-0.09044451	-0.97419189	0.40069090	-0.91621329	0.00000000	-0.19583032	0.34746736	0.91701522	-0.45024043	0.79887450	-0.39885220	-0.87116820	-0.49098469	-0.00000000	67.00000000	W	155.83168775	NAN	PITCH	DEXTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	329.00000000	45.00000000	NAN	NAN	246.37862282	76.95469681	330.59467725	23.50644364	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	-0.20335800	0.42237547	-0.07370397	0.37980479	0.16610142	-0.09604883	0.86602540	14.99441644	20.92859089
ANG_023	22	-0.25436995	0.54439632	0.79933008	-0.33837277	0.72417708	-0.60089219	-0.90598002	-0.42332045	0.00000000	-0.02816078	-0.55243332	0.83308127	-0.04241199	-0.83200097	0.55315062	0.38754559	-0.01975548	-0.00000000	66.00000000	W	112.99354615	NAN	PITCH	REVERSE	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	204.00000000	74.00000000	NAN	NAN	334.95560043	36.93382259	2.91817731	33.58342816	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	-0.07729553	-0.20699686	0.11638079	0.04732035	-0.10127385	-0.14869909	0.86602540	16.15181212	45.82884554
ANG_024	23	0.84729998	0.51400792	0.13371087	0.11431977	0.06935119	-0.99102038	-0.51866533	0.85497735	-0.00000000	0.18379403	-0.34646853	0.91988006	0.43107737	-0.81262022	0.39219980	0.61162824	0.32445550	-0.00000000	89.00000000	N	23.31297713	NAN	PITCH	DEXTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	297.00000000	42.00000000	NAN	NAN	58.75723276	82.31591755	332.05502087	23.09144683	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	0.21180526	-0.40159877	0.20164670	-0.38039592	-0.23076421	-0.06002959	0.86602540	0.86508021	15.75355526
ANG_025	24	0.95728369	0.26849875	0.10731426	0.10332689	0.02898111	-0.99422515	-0.27005830	0.96284397	0.00000000	0.05678673	-0.22449341	0.97281960	0.23856548	-0.94311425	0.23156430	0.86549537	0.21893140	-0.00000000	87.00000000	N	13.46841613	NAN	PITCH	DEXTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	306.00000000	56.00000000	NAN	NAN	74.33226419	83.83948260	345.80451705	13.38918616	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	0.09032655	-0.37752798	0.13882268	-0.21563105	-0.06048016	-0.02417286	0.86602540	6.32878430	24.27816156
ANG_026	25	0.82857456	-0.51028780	0.23037049	0.19615511	-0.12080453	-0.97310299	0.52439239	0.85147673	0.00000000	0.51236338	0.50027925	0.69800031	0.49941499	0.48763624	-0.71609745	-0.69861895	0.71549393	0.00000000	50.00000000	S	47.38253371	NAN	PITCH	NORMAL	NAN	XXB		ANG002	0.00000000	0.00000000		STRIAE	129.00000000	77.00000000	NAN	NAN	121.62734818	76.68111481	45.68369326	45.73321183	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	0.16290343	0.25912471	-0.01193493	-0.09508912	0.05856180	-0.02643785	0.86602540	45.08776395	54.18426823
ANG_027	26	-0.63516709	0.77116998	0.04312345	-0.02741610	0.03328648	-0.99906975	-0.77188803	-0.63575850	0.00000000	-0.48871838	-0.43410161	0.75677615	-0.56580244	-0.50257113	0.65367413	0.09657285	-0.10872323	-0.00000000	62.00000000	W	139.13471174	NAN	PITCH	SINISTRAL	NAN	XXB		ANG002	0.00000000	0.00000000		STRIAE	149.00000000	61.00000000	NAN	NAN	320.52373630	87.52844171	48.38707898	40.81919147	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	-0.33866409	-0.28336575	0.07918839	0.22201261	-0.26955027	-0.01507312	0.86602540	30.68886789	32.68371759
