ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0626	238.09430631	53.93791021	238.09430631	59.62883147	-0.49972613	-0.31112102	-0.80837955	-0.42921326	-0.26722091	-0.86276820	5.69092126	32.38658479
W_TST_0627	238.09430631	53.93791021	238.09430631	46.58122754	-0.49972613	-0.31112102	-0.80837955	-0.58348382	-0.36326714	-0.72634951	7.35668266	54.12077983
W_TST_0628	238.09430631	53.93791021	238.09430631	61.19439637	-0.49972613	-0.31112102	-0.80837955	-0.40904268	-0.25466305	-0.87625956	7.25648616	52.65659133
W_TST_0629	238.09430631	53.93791021	238.09430631	83.58837458	-0.49972613	-0.31112102	-0.80837955	-0.09479929	-0.05902043	-0.99374528	29.65046437	879.15003763
W_TST_0630	238.09430631	53.93791021	238.09430631	63.02998694	-0.49972613	-0.31112102	-0.80837955	-0.38500531	-0.23969779	-0.89124401	9.09207673	82.66585923
W_TST_0631	238.09430631	53.93791021	238.09430631	70.06463861	-0.49972613	-0.31112102	-0.80837955	-0.28944732	-0.18020500	-0.94007787	16.12672840	260.07136888
W_TST_0632	238.09430631	53.93791021	238.09430631	84.44278405	-0.49972613	-0.31112102	-0.80837955	-0.08220909	-0.05118199	-0.99529999	30.50487384	930.54732794
W_TST_0633	238.09430631	53.93791021	238.09430631	72.03930481	-0.49972613	-0.31112102	-0.80837955	-0.26177653	-0.16297764	-0.95126828	18.10139461	327.66048667
W_TST_0634	238.09430631	53.93791021	238.09430631	89.66161257	-0.49972613	-0.31112102	-0.80837955	-0.00501367	-0.00312142	-0.99998256	35.72370236	1276.18291064
W_TST_0635	238.09430631	53.93791021	238.09430631	58.32165392	-0.49972613	-0.31112102	-0.80837955	-0.44580996	-0.27755373	-0.85100964	4.38374371	19.21720893
W_TST_0636	238.09430631	53.93791021	238.09430631	64.47497790	-0.49972613	-0.31112102	-0.80837955	-0.36580371	-0.22774320	-0.90239719	10.53706770	111.02979562
W_TST_0637	238.09430631	53.93791021	238.09430631	45.01535384	-0.49972613	-0.31112102	-0.80837955	-0.60011562	-0.37362182	-0.70729624	8.92255637	79.61201220
W_TST_0638	238.09430631	53.93791021	238.09430631	80.49102011	-0.49972613	-0.31112102	-0.80837955	-0.14024330	-0.08731310	-0.98625972	26.55310990	705.06764524
W_TST_0639	238.09430631	53.93791021	238.09430631	32.51575369	-0.49972613	-0.31112102	-0.80837955	-0.71584573	-0.44567343	-0.53753148	21.42215652	458.90878989
W_TST_0640	238.09430631	53.93791021	238.09430631	39.05131294	-0.49972613	-0.31112102	-0.80837955	-0.65925538	-0.41044124	-0.63001613	14.88659727	221.61077831
