ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0038	44.35347117	11.35683829	44.35347117	16.51000000	0.68539471	0.70103999	-0.19691883	0.67025982	0.68555961	-0.28418269	5.15316171
W_TST_0037	44.35347117	11.35683829	44.35347117	13.03000000	0.68539471	0.70103999	-0.19691883	0.68108302	0.69662987	-0.22546120	1.67316171
W_TST_0036	44.35347117	11.35683829	44.35347117	22.60000000	0.68539471	0.70103999	-0.19691883	0.64540048	0.66013281	-0.38429532	11.24316171
W_TST_0035	44.35347117	11.35683829	44.35347117	16.65000000	0.68539471	0.70103999	-0.19691883	0.66977238	0.68506105	-0.28652455	5.29316171
W_TST_0034	44.35347117	11.35683829	44.35347117	8.42000000	0.68539471	0.70103999	-0.19691883	0.69154768	0.70733340	-0.14642834	2.93683829
W_TST_0033	44.35347117	11.35683829	44.35347117	11.26000000	0.68539471	0.70103999	-0.19691883	0.68562640	0.70127696	-0.19526150	0.09683829
W_TST_0032	44.35347117	11.35683829	44.35347117	10.36000000	0.68539471	0.70103999	-0.19691883	0.68768593	0.70338350	-0.17983244	0.99683829
W_TST_0031	44.35347117	11.35683829	44.35347117	9.04000000	0.68539471	0.70103999	-0.19691883	0.69039951	0.70615903	-0.15712396	2.31683829
W_TST_0030	44.35347117	11.35683829	44.35347117	8.07000000	0.68539471	0.70103999	-0.19691883	0.69216009	0.70795979	-0.14038284	3.28683829
W_TST_0029	44.35347117	11.35683829	44.35347117	14.22000000	0.68539471	0.70103999	-0.19691883	0.67766276	0.69313154	-0.24564577	2.86316171
W_TST_0028	44.35347117	11.35683829	44.35347117	11.06000000	0.68539471	0.70103999	-0.19691883	0.68609871	0.70176006	-0.19183685	0.29683829
W_TST_0027	44.35347117	11.35683829	44.35347117	8.38000000	0.68539471	0.70103999	-0.19691883	0.69161898	0.70740633	-0.14573770	2.97683829
W_TST_0026	44.35347117	11.35683829	44.35347117	11.46000000	0.68539471	0.70103999	-0.19691883	0.68514574	0.70078533	-0.19868377	0.10316171
W_TST_0025	44.35347117	11.35683829	44.35347117	13.81000000	0.68539471	0.70103999	-0.19691883	0.67887425	0.69437069	-0.23870295	2.45316171
W_TST_0024	44.35347117	11.35683829	44.35347117	9.11000000	0.68539471	0.70103999	-0.19691883	0.69026480	0.70602124	-0.15833040	2.24683829
W_TST_0023	44.35347117	11.35683829	44.35347117	12.01000000	0.68539471	0.70103999	-0.19691883	0.68378088	0.69938932	-0.20808241	0.65316171
W_TST_0022	44.35347117	11.35683829	44.35347117	10.21000000	0.68539471	0.70103999	-0.19691883	0.68801270	0.70371773	-0.17725651	1.14683829
W_TST_0021	44.35347117	11.35683829	44.35347117	6.11000000	0.68539471	0.70103999	-0.19691883	0.69511168	0.71097876	-0.10643761	5.24683829
W_TST_0020	44.35347117	11.35683829	44.35347117	10.41000000	0.68539471	0.70103999	-0.19691883	0.68757596	0.70327102	-0.18069081	0.94683829
W_TST_0019	44.35347117	11.35683829	44.35347117	12.01000000	0.68539471	0.70103999	-0.19691883	0.68378088	0.69938932	-0.20808241	0.65316171
W_TST_0018	44.35347117	11.35683829	44.35347117	12.72000000	0.68539471	0.70103999	-0.19691883	0.68192583	0.69749192	-0.22018672	1.36316171
W_TST_0017	44.35347117	11.35683829	44.35347117	11.29000000	0.68539471	0.70103999	-0.19691883	0.68555484	0.70120376	-0.19577499	0.06683829
W_TST_0016	44.35347117	11.35683829	44.35347117	7.95000000	0.68539471	0.70103999	-0.19691883	0.69236411	0.70816847	-0.13830888	3.40683829
W_TST_0015	44.35347117	11.35683829	44.35347117	7.25000000	0.68539471	0.70103999	-0.19691883	0.69349370	0.70932384	-0.12619897	4.10683829
W_TST_0014	44.35347117	11.35683829	44.35347117	11.08000000	0.68539471	0.70103999	-0.19691883	0.68605186	0.70171213	-0.19217942	0.27683829
