ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0044	43.59068772	11.74805185	43.59068772	11.17000000	0.67505842	0.70911192	-0.20360846	0.67644041	0.71056362	-0.19372070	0.57805185
W_TST_0043	43.59068772	11.74805185	43.59068772	5.64000000	0.67505842	0.70911192	-0.20360846	0.68616398	0.72077770	-0.09827768	6.10805185
W_TST_0042	43.59068772	11.74805185	43.59068772	8.56000000	0.67505842	0.70911192	-0.20360846	0.68182115	0.71621580	-0.14884502	3.18805185
W_TST_0041	43.59068772	11.74805185	43.59068772	4.95000000	0.67505842	0.70911192	-0.20360846	0.68693025	0.72158263	-0.08628637	6.79805185
W_TST_0040	43.59068772	11.74805185	43.59068772	11.10000000	0.67505842	0.70911192	-0.20360846	0.67660309	0.71073451	-0.19252197	0.64805185
W_TST_0039	43.59068772	11.74805185	43.59068772	31.24000000	0.67505842	0.70911192	-0.20360846	0.58952572	0.61926450	-0.51862404	19.49194815
W_TST_0038	43.59068772	11.74805185	43.59068772	16.51000000	0.67505842	0.70911192	-0.20360846	0.66107378	0.69442182	-0.28418269	4.76194815
W_TST_0037	43.59068772	11.74805185	43.59068772	13.03000000	0.67505842	0.70911192	-0.20360846	0.67174864	0.70563518	-0.22546120	1.28194815
W_TST_0036	43.59068772	11.74805185	43.59068772	22.60000000	0.67505842	0.70911192	-0.20360846	0.63655514	0.66866633	-0.38429532	10.85194815
W_TST_0035	43.59068772	11.74805185	43.59068772	16.65000000	0.67505842	0.70911192	-0.20360846	0.66059302	0.69391681	-0.28652455	4.90194815
W_TST_0034	43.59068772	11.74805185	43.59068772	8.42000000	0.67505842	0.70911192	-0.20360846	0.68206989	0.71647708	-0.14642834	3.32805185
W_TST_0033	43.59068772	11.74805185	43.59068772	11.26000000	0.67505842	0.70911192	-0.20360846	0.67622976	0.71034235	-0.19526150	0.48805185
W_TST_0032	43.59068772	11.74805185	43.59068772	10.36000000	0.67505842	0.70911192	-0.20360846	0.67826106	0.71247612	-0.17983244	1.38805185
W_TST_0031	43.59068772	11.74805185	43.59068772	9.04000000	0.67505842	0.70911192	-0.20360846	0.68093746	0.71528752	-0.15712396	2.70805185
W_TST_0030	43.59068772	11.74805185	43.59068772	8.07000000	0.67505842	0.70911192	-0.20360846	0.68267390	0.71711157	-0.14038284	3.67805185
W_TST_0029	43.59068772	11.74805185	43.59068772	14.22000000	0.67505842	0.70911192	-0.20360846	0.66837527	0.70209163	-0.24564577	2.47194815
W_TST_0028	43.59068772	11.74805185	43.59068772	11.06000000	0.67505842	0.70911192	-0.20360846	0.67669560	0.71083169	-0.19183685	0.68805185
W_TST_0027	43.59068772	11.74805185	43.59068772	8.38000000	0.67505842	0.70911192	-0.20360846	0.68214021	0.71655095	-0.14573770	3.36805185
W_TST_0026	43.59068772	11.74805185	43.59068772	11.46000000	0.67505842	0.70911192	-0.20360846	0.67575569	0.70984436	-0.19868377	0.28805185
W_TST_0025	43.59068772	11.74805185	43.59068772	13.81000000	0.67505842	0.70911192	-0.20360846	0.66957015	0.70334679	-0.23870295	2.06194815
W_TST_0024	43.59068772	11.74805185	43.59068772	9.11000000	0.67505842	0.70911192	-0.20360846	0.68080459	0.71514795	-0.15833040	2.63805185
W_TST_0023	43.59068772	11.74805185	43.59068772	12.01000000	0.67505842	0.70911192	-0.20360846	0.67440954	0.70843030	-0.20808241	0.26194815
W_TST_0022	43.59068772	11.74805185	43.59068772	10.21000000	0.67505842	0.70911192	-0.20360846	0.67858336	0.71281467	-0.17725651	1.53805185
W_TST_0021	43.59068772	11.74805185	43.59068772	6.11000000	0.67505842	0.70911192	-0.20360846	0.68558504	0.72016956	-0.10643761	5.63805185
W_TST_0020	43.59068772	11.74805185	43.59068772	10.41000000	0.67505842	0.70911192	-0.20360846	0.67815260	0.71236219	-0.18069081	1.33805185
