ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0416	38.42361836	12.05152776	38.42361836	6.04000000	0.60777370	0.76617056	-0.20879128	0.61802080	0.77908823	-0.10522274	6.01152776	36.13846601
W_TST_0417	38.42361836	12.05152776	38.42361836	6.53000000	0.60777370	0.76617056	-0.20879128	0.61743896	0.77835475	-0.11372343	5.52152776	30.48726880
W_TST_0418	38.42361836	12.05152776	38.42361836	18.23000000	0.60777370	0.76617056	-0.20879128	0.59027816	0.74411536	-0.31283228	6.17847224	38.17351922
W_TST_0419	38.42361836	12.05152776	38.42361836	21.44000000	0.60777370	0.76617056	-0.20879128	0.57846553	0.72922415	-0.36552669	9.38847224	88.14341100
W_TST_0420	38.42361836	12.05152776	38.42361836	9.74000000	0.60777370	0.76617056	-0.20879128	0.61251265	0.77214456	-0.16917749	2.31152776	5.34316059
W_TST_0421	38.42361836	12.05152776	38.42361836	9.74000000	0.60777370	0.76617056	-0.20879128	0.61251265	0.77214456	-0.16917749	2.31152776	5.34316059
W_TST_0422	38.42361836	12.05152776	38.42361836	2.65000000	0.60777370	0.76617056	-0.20879128	0.62080618	0.78259954	-0.04623474	9.40152776	88.38872422
W_TST_0423	38.42361836	12.05152776	38.42361836	8.69000000	0.60777370	0.76617056	-0.20879128	0.61433646	0.77444369	-0.15108829	3.36152776	11.29986888
W_TST_0424	38.42361836	12.05152776	38.42361836	5.05000000	0.60777370	0.76617056	-0.20879128	0.61905839	0.78039624	-0.08802505	7.00152776	49.02139097
W_TST_0425	38.42361836	12.05152776	38.42361836	8.71000000	0.60777370	0.76617056	-0.20879128	0.61430365	0.77440233	-0.15143334	3.34152776	11.16580777
W_TST_0426	38.42361836	12.05152776	38.42361836	9.81000000	0.60777370	0.76617056	-0.20879128	0.61238374	0.77198206	-0.17038148	2.24152776	5.02444670
W_TST_0427	38.42361836	12.05152776	38.42361836	6.44000000	0.60777370	0.76617056	-0.20879128	0.61754921	0.77849374	-0.11216269	5.61152776	31.48924380
W_TST_0428	38.42361836	12.05152776	38.42361836	9.26000000	0.60777370	0.76617056	-0.20879128	0.61337196	0.77322782	-0.16091483	2.79152776	7.79262723
W_TST_0429	38.42361836	12.05152776	38.42361836	11.96000000	0.60777370	0.76617056	-0.20879128	0.60798021	0.76643089	-0.20722876	0.09152776	0.00837733
W_TST_0430	38.42361836	12.05152776	38.42361836	42.93000000	0.60777370	0.76617056	-0.20879128	0.45503244	0.57362215	-0.68110433	30.87847224	953.48004788
W_TST_0431	38.42361836	12.05152776	38.42361836	30.21000000	0.60777370	0.76617056	-0.20879128	0.53706697	0.67703636	-0.50317078	18.15847224	329.73011409
W_TST_0432	38.42361836	12.05152776	38.42361836	24.99000000	0.60777370	0.76617056	-0.20879128	0.56328964	0.71009314	-0.42246007	12.93847224	167.40406390
